transaction_id,user_id,timestamp,amount,merchant,is_fraud
c479119e-258a-4ab4-8831-4ba42b38bbbc,user_8,2024-02-18T19:00:00,7957.64,Unknown Merchant,1
86edc44e-05a0-4725-b0ec-4d7d9269dd50,user_13,2024-02-02T22:00:00,115.13,Amazon,0
037284ec-f6f2-4ae5-ae1f-95bc4da241a5,user_19,2024-01-29T07:00:00,3153.24,Unknown Merchant,1
6f416090-6caa-465d-8ee2-8281891d0cbc,user_5,2024-01-07T09:00:00,23.11,Shell Gas,0
2412844d-9d12-42fb-bf5c-d6ae197b32e8,user_13,2024-02-25T10:00:00,38.17,PayPal,0
609ef85d-8f9e-4570-a64c-c012c1f2ca94,user_11,2024-02-23T11:00:00,2547.37,Unknown Merchant,1
6b8485d2-ff36-42fa-a6af-4bf91f6c8b9b,user_10,2024-01-20T09:00:00,163.75,Walmart,0
74818881-daef-48b0-aaca-2f14ff40dc2c,user_4,2024-02-07T20:00:00,8369.15,Unknown Merchant,1
df70a9d1-165d-4fe7-a48d-ecf683301994,user_10,2024-01-31T14:00:00,73.62,PayPal,0
a92430fe-7017-48d3-8494-d4478bcea4c9,user_6,2024-01-15T12:00:00,28.73,ATM Withdrawal,0
d4cd07ae-e868-450f-8a47-8d5fcc54d0f7,user_8,2024-02-12T11:00:00,83.81,Starbucks,0
564b0f96-3b47-48e4-bb36-01691f01a0fe,user_15,2024-03-17T21:00:00,47.33,Walmart,0
56c2d21a-5c88-4c26-b272-cafbaf6b3296,user_12,2024-02-20T03:00:00,145.6,Starbucks,0
7992a861-dbd8-44fa-bfb5-c47b13b70969,user_13,2024-03-13T19:00:00,87.34,Apple Store,0
7e5f073c-e470-4f5c-9ac4-6590e54c6017,user_10,2024-02-29T16:00:00,121.43,Apple Store,0
a5c7a4f1-26df-47d1-9534-e22f1e7d8e51,user_2,2024-03-18T16:00:00,120.32,Starbucks,0
a96bb26c-8eb3-484b-b8e4-b585a3caa19d,user_8,2024-02-21T19:00:00,153.02,Netflix,0
a83cb8c6-6bdf-4bfb-a3ff-93b8ed8c9975,user_5,2024-02-23T14:00:00,20.41,Amazon,0
affa46aa-84ea-4796-9394-025efd8e9a81,user_15,2024-01-03T20:00:00,135.37,Walmart,0
67de9d6c-74a3-4112-bfdd-55c26ed4e8a4,user_11,2024-03-04T18:00:00,77.86,PayPal,0
b0dc45dc-2b0a-4694-804e-c192484bf31d,user_12,2024-02-15T07:00:00,90.32,Target,0
4998b273-18b5-4682-a373-5f7f4b3a41a3,user_16,2024-03-23T13:00:00,473.28,Shell Gas,0
9a061444-7ead-442f-abf7-698b9c02c625,user_15,2024-03-23T04:00:00,28.12,ATM Withdrawal,0
2bf80bbc-1cbb-423c-81ec-07f7cb3a408c,user_18,2024-02-01T05:00:00,35.56,Starbucks,0
fd091802-e3ba-4b36-bd87-fd4f8fa51021,user_15,2024-02-01T10:00:00,185.66,Apple Store,0
e3f1409a-d3c5-40c5-a55e-c7f06c4c9e55,user_12,2024-01-10T05:00:00,141.74,Apple Store,0
5432fbf8-be02-4106-ac2d-cc97bc07aa09,user_18,2024-01-28T23:00:00,187.15,Walmart,0
83d7161e-efb9-4543-9f60-a080209ddd9d,user_15,2024-03-18T14:00:00,197.7,Walmart,0
4e0909a0-6f73-4adf-a4ce-9a80f5cb1c58,user_2,2024-01-26T23:00:00,40.98,ATM Withdrawal,0
d99f280f-d13e-497c-bb70-c9e02331e34f,user_18,2024-02-05T18:00:00,139.55,ATM Withdrawal,0
0844ab8f-5891-4a71-a09a-1bfe946410e0,user_16,2024-02-22T12:00:00,6.68,Amazon,0
2ecaf920-9dc7-4d87-b460-c9ddb02d0296,user_7,2024-02-07T20:00:00,81.5,Shell Gas,0
b55462d7-adf3-4ccb-b567-0c854c87a4e9,user_12,2024-02-16T11:00:00,425.04,Amazon,0
e048f692-7a52-4f63-953b-504ef4b85473,user_7,2024-03-23T14:00:00,74.87,Apple Store,0
0758e690-4b34-4ce5-83ad-d0522613d000,user_2,2024-03-08T03:00:00,147.75,PayPal,0
51cd0b2f-3110-4880-8cf2-e4c3a4cedef1,user_7,2024-03-10T09:00:00,191.65,Target,0
6947a156-1114-4042-9b74-9eb495be33f5,user_20,2024-01-01T05:00:00,142.63,Amazon,0
2732cf92-13da-43ad-b21b-209dfd215efa,user_12,2024-03-08T09:00:00,235.76,Amazon,0
d80361d9-a3e3-4304-bd0c-401c7bf8cf4d,user_2,2024-01-11T19:00:00,181.27,Walmart,0
f8fa1a2a-f979-4c1b-82f3-b7cc9e7cf706,user_12,2024-02-13T19:00:00,113.82,Netflix,0
50bc9d34-94c7-4877-8cd1-83a0c0326b0e,user_2,2024-03-03T01:00:00,95.04,Amazon,0
a5960b2a-a063-4f25-9629-437df3a1ff98,user_16,2024-03-13T07:00:00,58.55,Unknown Merchant,0
bcb55b22-e87a-4d68-97c8-b958518b2d28,user_15,2024-01-07T06:00:00,202.01,Target,0
f0c3db4f-dc2a-4ecc-984b-b86ca7d01a9f,user_9,2024-02-23T06:00:00,134.88,Shell Gas,0
740ab04f-e1ab-4f79-b650-4233235df3f7,user_20,2024-02-15T06:00:00,50.94,ATM Withdrawal,0
e26b42bd-1417-4b1d-baa8-34db6c3915be,user_4,2024-03-13T18:00:00,510.93,PayPal,0
6714cf2a-fb21-4aad-acd3-605a23cc2cd7,user_7,2024-02-06T16:00:00,82.58,Shell Gas,0
ac156b4a-e8d8-435e-b01d-18fcbbbbc4e8,user_13,2024-02-05T11:00:00,142.37,Shell Gas,0
f11b06e0-a899-4265-840f-d6dd9ce2809a,user_12,2024-03-22T08:00:00,513.42,PayPal,0
e14c306f-8311-4aa0-b618-47cc058a6ecb,user_18,2024-02-17T22:00:00,68.97,Shell Gas,0
d4f68378-9970-47aa-87a9-a1a59885e8e7,user_14,2024-03-15T01:00:00,58.91,Walmart,0
27abb06e-cdaf-4697-9ed9-0e2fe6f85a40,user_7,2024-01-14T04:00:00,118.78,Walmart,0
c8ee0bf3-11c3-41d8-a182-39bda530d60b,user_18,2024-02-01T08:00:00,43.27,Netflix,0
807c3b66-1b46-4fcc-ab5f-a49651bae887,user_18,2024-03-24T03:00:00,9432.67,Unknown Merchant,1
0f2ec6f4-0018-4958-8da3-0abc94f51f20,user_9,2024-01-03T11:00:00,20.59,Starbucks,0
11ae56cd-b170-4f0f-818a-b695e8a2de90,user_12,2024-01-01T12:00:00,54.04,ATM Withdrawal,0
895eda88-f249-42cc-b240-5d91a926fd86,user_1,2024-01-08T19:00:00,138.43,ATM Withdrawal,0
fea5396b-1a34-4d29-94d3-be20fe875f0b,user_6,2024-02-01T13:00:00,61.4,Apple Store,0
667f8384-40ff-4245-aa46-6ddeae7e4df5,user_2,2024-01-14T06:00:00,26.3,Walmart,0
1a26068c-052e-446d-b003-acd08f372a40,user_14,2024-02-11T10:00:00,115.68,Netflix,0
ba4a8aaa-02bd-44bc-8d5f-6bdb65037090,user_4,2024-01-30T10:00:00,78.71,Apple Store,0
90185d53-7b1b-4fb9-ad7a-8ce2787dc84f,user_10,2024-01-04T21:00:00,7976.11,Unknown Merchant,1
63714185-6612-4299-b542-ec289adfd269,user_6,2024-01-12T00:00:00,51.69,PayPal,0
3a2b1bde-043c-4fea-8f01-fae9e6ccf2ea,user_12,2024-01-07T03:00:00,9369.3,Unknown Merchant,1
4eceaaa0-f010-4208-97b3-5cc3eb722c05,user_11,2024-02-19T03:00:00,76.48,ATM Withdrawal,0
a483abeb-6f60-44e5-91a6-03e84d01fcdb,user_13,2024-01-02T18:00:00,280.85,Shell Gas,0
a6685a93-c6b5-4eca-87e3-fe00d3279ea2,user_4,2024-01-21T18:00:00,77.69,Walmart,0
64ba5386-b9fa-4b5b-9ce2-fa8e6ae57606,user_10,2024-03-04T15:00:00,64.7,Target,0
fa93ed4a-330a-43a0-a626-3793388b469a,user_4,2024-02-15T06:00:00,104.08,Shell Gas,0
54fc3141-fc94-48d6-a501-a298136f7145,user_5,2024-01-21T03:00:00,43.26,Target,0
dae73056-4fa7-4acd-9ed6-795943c885f3,user_3,2024-01-16T02:00:00,80.37,Apple Store,0
b0a0a816-6daf-4bb6-9aaa-6b4f7ea75226,user_19,2024-02-24T20:00:00,147.6,Shell Gas,0
86d95459-2828-40e5-8edd-9d3250d6c2ac,user_3,2024-02-10T00:00:00,80.34,Starbucks,0
2331b935-536f-48ae-9e61-0f78262c28dc,user_12,2024-02-13T07:00:00,30.4,Amazon,0
dfb9b8b7-b0b7-4ad1-887c-309f9c9f62e8,user_10,2024-01-07T13:00:00,22.53,ATM Withdrawal,0
ea0fedba-e383-454f-be85-8e45a88ad851,user_18,2024-03-22T10:00:00,62.63,Netflix,0
af0cc10f-dedf-4b34-854c-06c6568f1739,user_16,2024-02-12T18:00:00,42.43,PayPal,0
0b9469b1-064c-484c-a746-49c8a04c8800,user_2,2024-01-22T03:00:00,97.97,Shell Gas,0
3836cc46-96b3-4c29-8643-266b3ff7182b,user_10,2024-02-03T01:00:00,74.5,Apple Store,0
30740696-af74-446f-9aef-6f30bed62580,user_11,2024-01-06T14:00:00,53.05,ATM Withdrawal,0
e9c7156f-7a7e-4873-a162-81bdb8bf9b7f,user_20,2024-03-15T12:00:00,42.22,ATM Withdrawal,0
fb9a401d-95c4-4f8b-a91e-220a9947ffd8,user_3,2024-01-27T10:00:00,112.94,Shell Gas,0
0b7a28c4-dba2-492f-a612-decad77ff866,user_17,2024-01-08T23:00:00,4470.93,Unknown Merchant,1
46bbb29b-5a40-412c-b3d0-1a645a45b816,user_7,2024-01-30T03:00:00,297.66,Netflix,0
2adcbfc4-5763-4857-adf4-ae114a503b77,user_5,2024-01-07T14:00:00,23.98,PayPal,0
fddb8efc-3a17-4bc7-ad31-95d447cceb88,user_17,2024-01-04T05:00:00,543.44,Apple Store,0
ccf7e9e0-4b25-4287-96a3-61e6b0ff5271,user_13,2024-01-14T03:00:00,631.7,Target,0
f8c038bd-5807-45f8-b726-cbaec43881d1,user_2,2024-02-05T01:00:00,46.33,Unknown Merchant,0
4d5f73d5-7618-4b1e-abfc-b4b78216fec3,user_15,2024-01-20T23:00:00,96.31,Unknown Merchant,0
db21f09a-bfaa-417c-a516-0ce7ec428b98,user_7,2024-02-01T09:00:00,159.12,Unknown Merchant,0
dc3b9945-bd04-4728-b9e8-8d557bb2f993,user_10,2024-03-07T09:00:00,63.87,Target,0
48dc89bf-ff8b-4e16-9d8e-f800c813b785,user_20,2024-01-12T19:00:00,86.28,Walmart,0
5e7078a4-8913-484b-b0e3-c18b634ebced,user_17,2024-03-13T15:00:00,38.61,PayPal,0
96fbd741-6506-42ae-a3e8-42ad9fc7e6f3,user_14,2024-01-08T19:00:00,197.85,Unknown Merchant,0
2f348342-b39b-44bc-804e-a3585df5eae0,user_1,2024-02-05T09:00:00,26.28,Netflix,0
6abb1065-987e-4bd1-a7f2-c27759419159,user_3,2024-02-01T23:00:00,51.68,Walmart,0
a4c790e2-7990-4d10-ada3-e1055aa6092f,user_11,2024-03-08T12:00:00,266.63,Target,0
3ef204a7-a65e-434b-90b6-13aca6c965f5,user_16,2024-02-08T06:00:00,483.75,Amazon,0
d06b55f9-a2c6-4810-a3dc-264cdb83fdfa,user_5,2024-02-16T19:00:00,421.89,ATM Withdrawal,0
60edb3c2-22ec-4407-802a-b5d63bf5e0f5,user_10,2024-01-21T06:00:00,67.59,ATM Withdrawal,0
0f6c91f3-6ec1-4f87-8331-aa55e062e9c3,user_20,2024-02-09T00:00:00,89.97,PayPal,0
97b0625f-46c5-46a0-8780-600a35a7e887,user_5,2024-01-25T20:00:00,69.96,Netflix,0
